DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,NEUT_CORR,RESD,RESS,SP,TEMP,TENS
303.7332,12.25,,,,,,,,,,,30.4743,632.6212
303.8856,12.25,,,,,,,,,,,30.4915,633.1669
304.038,12.25,,,,,,,,,,,30.5151,633.4892
304.1904,12.25,,,,,,,,,,,30.5577,633.1389
304.3428,12.25,,,,,,,,,,,30.6004,632.7886
304.4952,12.25,,,,,,,,,,,30.643,632.4383
304.6476,12.25,,,,,,,,,,,30.6156,631.5894
304.8,12.25,,,,,,,,,,,30.5859,630.7244
304.9524,12.25,,,,,,,,,,,30.5562,629.8593
305.1048,12.25,,,,,,,,,,,30.5647,629.2803
305.2572,12.25,,,,,,,,,,,30.5907,628.8312
305.4096,12.25,,,,,,,,,,,30.6166,628.3822
305.562,12.25,,,,,,,,,,,30.6339,628.3622
305.7144,12.25,,,,,,,,,,,30.6386,628.9678
305.8668,12.25,,,,,,,,,,,30.6434,629.5734
306.0192,12.25,,,,,,,,,,,30.6476,630.3273
306.1716,12.25,,,,,,,,,,,30.6476,632.1099
306.324,12.25,,,,,,,,,,,30.6476,633.8925
306.4764,12.25,,,,,,,,,,,30.6476,635.675
306.6288,12.25,,,,,,,,,,,30.6476,635.4974
306.7812,12.25,,,,,,,,,,,30.6476,634.9607
306.9336,12.25,,,,,,,,,,,30.6476,634.4239
307.086,12.25,,,,,,,,,,,30.6476,634.5993
307.2384,12.25,,,,,,,,,,,30.6476,635.3246
307.3908,12.25,,,,,,,,,,,30.6476,636.0498
307.5432,12.25,,,,,,,,,,,30.6476,636.3741
307.6956,12.25,,,,,,,,,,,30.6476,635.6846
307.848,12.25,,,,,,,,,,,30.6476,634.9951
308.0004,12.25,,,,,,,,,,,30.6476,634.3005
308.1528,12.25,,,,,,,,,,,30.6476,631.6523
308.3052,12.25,,,,,,,,,,,30.6476,629.0043
308.4576,12.25,,,,,,,,,,,30.6476,626.3561
308.61,12.25,,,,,,,,,,,30.6476,627.0377
308.7624,12.25,,,,,,,,,,,30.6476,629.0026
308.9148,12.25,,,,,,,,,,,30.6476,630.9677
309.0672,12.25,,,,,,,,,,,30.6476,632.027
309.2196,12.25,,,,,,,,,,,30.6476,631.9384
309.372,12.25,,,,,,,,,,,30.6476,631.8497
309.5244,12.25,,,,,,,,,,,30.6476,631.6719
309.6768,12.25,,,,,,,,,,,30.6476,631.0274
309.8292,12.25,,,,,,,,,,,30.6476,630.3828
309.9816,12.25,,,,,,,,,,,30.6476,629.7383
310.134,12.25,,,,,,,,,,,30.6476,630.4332
310.2864,12.25,,,,,,,,,,,30.6476,631.312
310.4388,12.25,,,,,,,,,,,30.6476,632.1908
310.5912,12.25,,,,,,,,,,,30.6476,632.5577
310.7436,12.25,,,,,,,,,,,30.6476,632.5811
310.896,12.25,,,,,,,,,,,30.6476,632.6044
311.0484,12.25,,,,,,,,,,,30.6476,632.2269
311.2008,12.25,,,,,,,,,,,30.6476,630.988
311.3532,12.25,,,,,,,,,,,30.6476,629.7491
311.5056,12.25,,,,,,,,,,,30.6476,628.5494
311.658,12.25,,,,,,,,,,,30.6476,628.3787
311.8104,12.25,,,,,,,,,,,30.6476,628.2079
311.9628,12.25,,,,,,,,,,,30.6476,628.0372
312.1152,12.25,,,,,,,,,,,30.6476,628.3304
312.2676,12.25,,,,,,,,,,,30.6476,628.7736
312.42,12.25,,,,,,,,,,,30.6476,629.2166
312.5724,12.25,,,,,,,,,,,30.6476,629.3203
312.7248,12.25,,,,,,,,,,,30.6476,629.049
312.8772,12.25,,,,,,,,,,,30.6476,628.7776
313.0296,12.25,,,,,,,,,,,30.6476,628.5266
313.182,12.25,,,,,,,,,,,30.6476,628.3593
313.3344,12.25,,,,,,,,,,,30.6476,628.1921
313.4868,12.25,,,,,,,,,,,30.6476,628.0249
313.6392,12.25,,,,,,,,,,,30.6476,628.4401
313.7916,12.25,,,,,,,,,,,30.6476,628.9106
313.944,12.25,,,,,,,,,,,30.6476,629.381
314.0964,12.25,,,,,,,,,,,30.6476,629.6509
314.2488,12.25,,,,,,,,,,,30.6476,629.8043
314.4012,12.25,,,,,,,,,,,30.6476,629.9577
314.5536,12.25,,,,,,,,,,,30.6476,630.1924
314.706,12.25,,,,,,,,,,,30.6476,630.5772
314.8584,12.25,,,,,,,,,,,30.6476,630.962
315.0108,12.25,,,,,,,,,,,30.6476,631.3358
315.1632,12.25,,,,,,,,,,,30.6476,631.5647
315.3156,12.25,,,,,,,,,,,30.6476,631.7936
315.468,12.25,,,,,,,,,,,30.6476,632.0226
315.6204,12.25,,,,,,,,,,,30.6476,631.7836
315.7728,12.25,,,,,,,,,,,30.6476,631.4202
315.9252,12.25,,,,,,,,,,,30.6476,631.0569
316.0776,12.25,,,,,,,,,,,30.6476,630.0329
316.23,12.25,,,,,,,,,,,30.6476,628.3721
316.3824,12.25,,,,,,,,,,,30.6476,626.7113
316.5348,12.25,,,,,,,,,,,30.6476,625.6841
316.6872,12.25,,,,,,,,,,,30.6476,626.7981
316.8396,12.25,,,,,,,,,,,30.6476,627.912
316.992,12.25,,,,,,,,,,,30.6476,629.0261
317.1444,12.25,,,,,,,,,,,30.6476,630.5075
317.2968,12.25,,,,,,,,,,,30.6476,632.0093
317.4492,12.25,,,,,,,,,,,30.6476,633.511
317.6016,12.25,,,,,,,,,,,30.6476,632.7737
317.754,12.25,,,,,,,,,,,30.6476,630.9167
317.9064,12.25,,,,,,,,,,,30.6476,629.0599
318.0588,12.25,,,,,,,,,,,30.6476,628.7997
318.2112,12.25,,,,,,,,,,,30.6476,631.0815
318.3636,12.25,,,,,,,,,,,30.6476,633.3633
318.516,12.25,,,,,,,,,,,30.6476,635.4926
318.6684,12.25,,,,,,,,,,,30.6476,636.3223
318.8208,12.25,,,,,,,,,,,30.6476,637.1519
318.9732,12.25,,,,,,,,,,,30.6476,637.9816
319.1256,12.25,,,,,,,,,,,30.6476,637.054
319.278,12.25,,,,,,,,,,,30.6476,635.7515
319.4304,12.25,,,,,,,,,,,30.6476,634.449
319.5828,12.25,,,,,,,,,,,30.6476,634.1906
319.7352,12.25,,,,,,,,,,,30.6476,634.8099
319.8876,12.25,,,,,,,,,,,30.6476,635.4292
320.04,12.25,,,,,,,,,,,30.6476,636.0562
320.1924,12.25,,,,,,,,,,,30.6476,636.7047
320.3448,12.25,,,,,,,,,,,30.6476,637.3531
320.4972,12.25,,,,,,,,,,,30.6476,638.0017
320.6496,12.25,,,,,,,,,,,30.6476,636.9843
320.802,12.25,,,,,,,,,,,30.6476,635.9357
320.9544,12.25,,,,,,,,,,,30.6476,634.8871
321.1068,12.25,,,,,,,,,,,30.6476,634.7202
321.2592,12.25,,,,,,,,,,,30.6476,634.9296
321.4116,12.25,,,,,,,,,,,30.6476,635.139
321.564,12.25,,,,,,,,,,,30.6476,635.7155
321.7164,12.25,,,,,,,,,,,30.6476,636.7991
321.8688,12.25,,,,,,,,,,,30.6476,637.8827
322.0212,12.25,,,,,,,,,,,30.6476,638.6675
322.1736,12.25,,,,,,,,,,,30.6476,637.6035
322.326,12.25,,,,,,,,,,,30.6476,636.5393
322.4784,12.25,,,,,,,,,,,30.6476,635.4752
322.6308,12.25,,,,,,,,,,,30.6476,635.8477
322.7832,12.25,,,,,,,,,,,30.6476,636.4573
322.9356,12.25,,,,,,,,,,,30.6476,637.067
323.088,12.25,,,,,,,,,,,30.6476,637.5248
323.2404,12.25,,,,,,,,,,,30.6476,637.8715
323.3928,12.25,,,,,,,,,,,30.6476,638.2181
323.5452,12.25,,,,,,,,,,,30.6476,638.1144
323.6976,12.25,,,,,,,,,,,30.6476,636.9427
323.85,12.25,,,,,,,,,,,30.6476,635.7709
324.0024,12.25,,,,,,,,,,,30.6476,634.6285
324.1548,12.25,,,,,,,,,,,30.6476,635.3263
324.3072,12.25,,,,,,,,,,,30.6476,636.024
324.4596,12.25,,,,,,,,,,,30.6476,636.7218
324.612,12.25,,,,,,,,,,,30.6476,637.9301
324.7644,12.25,,,,,,,,,,,30.6476,639.3224
324.9168,12.25,,,,,,,,,,,30.6476,640.7148
325.0692,12.25,,,,,,,,,,,30.6476,640.8916
325.2216,12.25,,,,,,,,,,,30.6476,639.6068
325.374,12.25,,,,,,,,,,,30.6476,638.3219
325.5264,12.25,,,,,,,,,,,30.6476,637.251
325.6788,12.25,,,,,,,,,,,30.6476,637.2015
325.8312,12.25,,,,,,,,,,,30.6476,637.1519
325.9836,12.25,,,,,,,,,,,30.6476,637.1022
326.136,12.25,,,,,,,,,,,30.6672,637.7795
326.2884,12.25,,,,,,,,,,,30.6892,638.5443
326.4408,12.25,,,,,,,,,,,30.7112,639.3091
326.5932,12.25,,,,,,,,,,,30.7064,639.9006
326.7456,12.25,,,,,,,,,,,30.6847,640.382
326.898,12.25,,,,,,,,,,,30.6629,640.8633
327.0504,12.25,,,,,,,,,,,30.6518,640.937
327.2028,12.25,,,,,,,,,,,30.6625,640.1857
327.3552,12.25,,,,,,,,,,,30.6731,639.4345
327.5076,12.25,,,,,,,,,,,30.6847,638.7125
327.66,12.25,,,,,,,,,,,30.7143,638.5471
327.8124,12.25,,,,,,,,,,,30.744,638.3816
327.9648,12.25,,,,,,,,,,,30.7736,638.2162
328.1172,12.25,,,,,,,,,,,30.7538,639.1691
328.2696,12.25,,,,,,,,,,,30.7192,640.4578
328.422,12.25,,,,,,,,,,,30.6845,641.7465
328.5744,12.25,,,,,,,,,,,30.6936,642.5399
328.7268,12.25,,,,,,,,,,,30.7484,642.814
328.8792,12.25,,,,,,,,,,,30.8033,643.0881
329.0316,12.25,,,,,,,,,,,30.8468,643.368
329.184,12.25,,,,,,,,,,,30.8469,643.6702
329.3364,12.25,,,,,,,,,,,30.8471,643.9725
329.4888,12.25,,,,,,,,,,,30.8472,644.2747
329.6412,12.25,,,,,,,,,,,30.8472,643.8602
329.7936,12.25,,,,,,,,,,,30.8472,643.3887
329.946,12.25,,,,,,,,,,,30.8472,642.9174
330.0984,12.25,,,,,,,,,,,30.8472,641.8007
330.2508,12.25,,,,,,,,,,,30.8472,640.33
330.4032,12.25,,,,,,,,,,,30.8472,638.8593
330.5556,12.25,,,,,,,,,,,30.8472,637.4907
330.708,12.25,,,,,,,,,,,30.8472,636.2998
330.8604,12.25,,,,,,,,,,,30.8472,635.1089
331.0128,12.25,,,,,,,,,,,30.8472,634.1169
331.1652,12.25,,,,,,,,,,,30.8472,635.2939
331.3176,12.25,,,,,,,,,,,30.8472,636.4708
331.47,12.25,,,,,,,,,,,30.8472,637.6478
331.6224,12.25,,,,,,,,,,,30.8472,638.128
331.7748,12.25,,,,,,,,,,,30.8472,638.4374
331.9272,12.25,,,,,,,,,,,30.8472,638.7469
332.0796,12.25,,,,,,,,,,,30.8472,638.3969
332.232,12.25,,,,,,,,,,,30.8472,637.4439
332.3844,12.25,,,,,,,,,,,30.8472,636.4908
332.5368,12.25,,,,,,,,,,,30.8472,636.2181
332.6892,12.25,,,,,,,,,,,30.8472,638.0823
332.8416,12.25,,,,,,,,,,,30.8472,639.9465
332.994,12.25,,,,,,,,,,,30.8472,641.8108
333.1464,12.25,,,,,,,,,,,30.8472,639.1394
333.2988,12.25,,,,,,,,,,,30.8472,636.2822
333.4512,12.25,,,,,,,,,,,30.8472,633.425
333.6036,12.25,,,,,,,,,,,30.8472,632.7199
333.756,12.25,,,,,,,,,,,30.8472,633.0286
333.9084,12.25,,,,,,,,,,,30.8472,633.3372
334.0608,12.25,,,,,,,,,,,30.8472,634.2297
334.2132,12.25,,,,,,,,,,,30.8472,636.0015
334.3656,12.25,,,,,,,,,,,30.8472,637.7734
334.518,12.25,,,,,,,,,,,30.8472,639.2333
334.6704,12.25,,,,,,,,,,,30.8472,638.363
334.8228,12.25,,,,,,,,,,,30.8472,637.4927
334.9752,12.25,,,,,,,,,,,30.8472,636.6225
335.1276,12.25,,,,,,,,,,,30.8472,636.3849
335.28,12.25,,,,,,,,,,,30.8472,636.2703
335.4324,12.25,,,,,,,,,,,30.8472,636.1556
335.5848,12.25,,,,,,,,,,,30.8472,636.681
335.7372,12.25,,,,,,,,,,,30.8472,637.7166
335.8896,12.25,,,,,,,,,,,30.8472,638.7521
336.042,12.25,,,,,,,,,,,30.8472,639.2795
336.1944,12.25,,,,,,,,,,,30.8472,638.4713
336.3468,12.25,,,,,,,,,,,30.8472,637.6629
336.4992,12.25,,,,,,,,,,,30.8472,636.8546
336.6516,12.25,,,,,,,,,,,30.8472,636.9526
336.804,12.25,,,,,,,,,,,30.8472,637.0554
336.9564,12.25,,,,,,,,,,,30.8472,637.1581
337.1088,12.25,,,,,,,,,,,30.8472,637.4585
337.2612,12.25,,,,,,,,,,,30.8472,637.838
337.4136,12.25,,,,,,,,,,,30.8472,638.2174
337.566,12.25,,,,,,,,,,,30.8472,638.3956
337.7184,12.25,,,,,,,,,,,30.8472,638.3102
337.8708,12.25,,,,,,,,,,,30.8472,638.2247
338.0232,12.25,,,,,,,,,,,30.8472,638.19
338.1756,12.25,,,,,,,,,,,30.8472,638.4371
338.328,12.25,,,,,,,,,,,30.8472,638.6843
338.4804,12.25,,,,,,,,,,,30.8472,638.9315
338.6328,12.25,,,,,,,,,,,30.8472,638.5969
338.7852,12.25,,,,,,,,,,,30.8472,638.1765
338.9376,12.25,,,,,,,,,,,30.8472,637.756
339.09,12.25,,,,,,,,,,,30.8472,636.9172
339.2424,12.25,,,,,,,,,,,30.8472,635.7882
339.3948,12.25,,,,,,,,,,,30.8472,634.6592
339.5472,12.25,,,,,,,,,,,30.8472,634.0764
339.6996,12.25,,,,,,,,,,,30.8472,634.7108
339.852,12.25,,,,,,,,,,,30.8472,635.345
340.0044,12.25,,,,,,,,,,,30.8472,635.9991
340.1568,12.25,,,,,,,,,,,30.8472,637.319
340.3092,12.25,,,,,,,,,,,30.8472,638.6388
340.4616,12.25,,,,,,,,,,,30.8472,639.9586
340.614,12.25,,,,,,,,,,,30.8472,639.7791
340.7664,12.25,,,,,,,,,,,30.8472,639.0945
340.9188,12.25,,,,,,,,,,,30.8472,638.4099
341.0712,12.25,,,,,,,,,,,30.8472,637.8824
341.2236,12.25,,,,,,,,,,,30.8472,637.5341
341.376,12.25,,,,,,,,,,,30.8472,637.1858
341.5284,12.25,,,,,,,,,,,30.8472,637.1245
341.6808,12.25,,,,,,,,,,,30.8472,638.3162
341.8332,12.25,,,,,,,,,,,30.8472,639.5079
341.9856,12.25,,,,,,,,,,,30.8472,640.6996
342.138,12.25,,,,,,,,,,,30.8472,639.4824
342.2904,12.25,,,,,,,,,,,30.8472,638.0138
342.4428,12.25,,,,,,,,,,,30.8472,636.5452
342.5952,12.25,,,,,,,,,,,30.8472,635.0628
342.7476,12.25,,,,,,,,,,,30.8472,633.5721
342.9,12.25,,,,,,,,,,,30.8472,632.0815
343.0524,12.25,,,,,,,,,,,30.8472,631.5519
343.2048,12.25,,,,,,,,,,,30.8472,632.8563
343.3572,12.25,,,,,,,,,,,30.8472,634.1608
343.5096,12.25,,,,,,,,,,,30.8472,635.4742
343.662,12.25,,,,,,,,,,,30.8472,636.9206
343.8144,12.25,,,,,,,,,,,30.8472,638.3671
343.9668,12.25,,,,,,,,,,,30.8472,639.8135
344.1192,12.25,,,,,,,,,,,30.8472,638.8123
344.2716,12.25,,,,,,,,,,,30.8472,637.1294
344.424,12.25,,,,,,,,,,,30.8472,635.4465
344.5764,12.25,,,,,,,,,,,30.8472,634.7041
344.7288,12.25,,,,,,,,,,,30.8472,634.8974
344.8812,12.25,,,,,,,,,,,30.8472,635.0906
345.0336,12.25,,,,,,,,,,,30.8472,635.4386
345.186,12.25,,,,,,,,,,,30.8472,636.3335
345.3384,12.25,,,,,,,,,,,30.8472,637.2284
345.4908,12.25,,,,,,,,,,,30.8472,638.1234
345.6432,12.25,,,,,,,,,,,30.8472,636.8146
345.7956,12.25,,,,,,,,,,,30.8472,635.3643
345.948,12.25,,,,,,,,,,,30.8472,633.9139
346.1004,12.25,,,,,,,,,,,30.8472,634.7438
346.2528,12.25,,,,,,,,,,,30.8472,636.7548
346.4052,12.25,,,,,,,,,,,30.8472,638.7657
346.5576,12.25,,,,,,,,,,,30.8472,640.3964
346.71,12.25,,,,,,,,,,,30.8472,641.4011
346.8624,12.25,,,,,,,,,,,30.8472,642.4058
347.0148,12.25,,,,,,,,,,,30.8472,643.1492
347.1672,12.25,,,,,,,,,,,30.8472,641.4626
347.3196,12.25,,,,,,,,,,,30.8472,639.7761
347.472,12.25,,,,,,,,,,,30.8472,638.0895
347.6244,12.25,,,,,,,,,,,30.8472,637.0455
347.7768,12.25,,,,,,,,,,,30.8472,636.1461
347.9292,12.25,,,,,,,,,,,30.8472,635.2468
348.0816,12.25,,,,,,,,,,,30.8472,635.1504
348.234,12.25,,,,,,,,,,,30.8472,635.7509
348.3864,12.25,,,,,,,,,,,30.8472,636.3513
348.5388,12.25,,,,,,,,,,,30.8472,636.126
348.6912,12.25,,,,,,,,,,,30.8472,633.4827
348.8436,12.25,,,,,,,,,,,30.8472,630.8395
348.996,12.25,,,,,,,,,,,30.8472,628.1964
349.1484,12.25,,,,,,,,,,,30.8472,630.0482
349.3008,12.25,,,,,,,,,,,30.8472,632.0212
349.4532,12.25,,,,,,,,,,,30.8472,633.9943
349.6056,12.25,,,,,,,,,,,30.8472,635.63
349.758,12.25,,,,,,,,,,,30.8472,637.1163
349.9104,12.25,,,,,,,,,,,30.8472,638.6025
350.0628,12.25,,,,,,,,,,,30.8472,639.1064
350.2152,12.25,,,,,,,,,,,30.8472,638.2089
350.3676,12.25,,,,,,,,,,,30.8472,637.3113
350.52,12.25,,,,,,,,,,,30.8472,636.4396
350.6724,12.25,,,,,,,,,,,30.8472,635.7399
350.8248,12.25,,,,,,,,,,,30.8472,635.0401
350.9772,12.25,,,,,,,,,,,30.8472,634.3403
351.1296,12.25,,,,,,,,,,,30.8472,634.997
351.282,12.25,,,,,,,,,,,30.8472,635.8924
351.4344,12.25,,,,,,,,,,,30.8472,636.7877
351.5868,12.25,,,,,,,,,,,30.8472,636.7452
351.7392,12.25,,,,,,,,,,,30.8472,635.9938
351.8916,12.25,,,,,,,,,,,30.8472,635.2424
352.044,12.25,,,,,,,,,,,30.8472,634.9684
352.1964,12.25,,,,,,,,,,,30.8472,635.8707
352.3488,12.25,,,,,,,,,,,30.8472,636.7731
352.5012,12.25,,,,,,,,,,,30.8472,637.674
352.6536,12.25,,,,,,,,,,,30.8472,638.3846
352.806,12.25,,,,,,,,,,,30.8472,639.0953
352.9584,12.25,,,,,,,,,,,30.8472,639.806
353.1108,12.25,,,,,,,,,,,30.8472,641.1129
353.2632,12.25,,,,,,,,,,,30.8472,642.6435
353.4156,12.25,,,,,,,,,,,30.8472,644.1741
353.568,12.25,,,,,,,,,,,30.8472,644.6868
353.7204,12.25,,,,,,,,,,,30.8472,643.9362
353.8728,12.25,,,,,,,,,,,30.8472,643.1855
354.0252,12.25,,,,,,,,,,,30.8472,642.5873
354.1776,12.25,,,,,,,,,,,30.8472,642.7585
354.33,12.25,,,,,,,,,,,30.8472,642.9297
354.4824,12.25,,,,,,,,,,,30.8472,643.1008
354.6348,12.25,,,,,,,,,,,30.8472,642.6238
354.7872,12.25,,,,,,,,,,,30.8472,642.0621
354.9396,12.25,,,,,,,,,,,30.8472,641.5003
355.092,12.25,,,,,,,,,,,30.8472,639.4049
355.2444,12.25,,,,,,,,,,,30.8472,636.3025
355.3968,12.25,,,,,,,,,,,30.8472,633.2001
355.5492,12.25,,,,,,,,,,,30.8472,632.2119
355.7016,12.25,,,,,,,,,,,30.8472,635.6579
355.854,12.25,,,,,,,,,,,30.8472,639.104
356.0064,12.25,,,,,,,,,,,30.8472,642.378
356.1588,12.25,,,,,,,,,,,30.8472,641.7255
356.3112,12.25,,,,,,,,,,,30.8472,641.0729
356.4636,12.25,,,,,,,,,,,30.8472,640.4204
356.616,12.25,,,,,,,,,,,30.8472,639.837
356.7684,12.25,,,,,,,,,,,30.8472,639.2751
356.9208,12.25,,,,,,,,,,,30.8472,638.7134
357.0732,12.25,,,,,,,,,,,30.8472,638.9174
357.2256,12.25,,,,,,,,,,,30.8472,639.9499
357.378,12.25,,,,,,,,,,,30.8472,640.9824
357.5304,12.25,,,,,,,,,,,30.8472,641.7457
357.6828,12.25,,,,,,,,,,,30.8472,641.428
357.8352,12.25,,,,,,,,,,,30.8472,641.1104
357.9876,12.25,,,,,,,,,,,30.8472,640.7927
358.14,12.25,,,,,,,,,,,30.8472,637.1389
358.2924,12.25,,,,,,,,,,,30.8472,633.1896
358.4448,12.25,,,,,,,,,,,30.8472,629.2403
358.5972,12.25,,,,,,,,,,,30.8472,629.6563
358.7496,12.25,,,,,,,,,,,30.8472,632.5513
358.902,12.25,,,,,,,,,,,30.8472,635.4463
359.0544,12.25,,,,,,,,,,,30.8472,638.1955
359.2068,12.25,,,,,,,,,,,30.8472,640.6819
359.3592,12.25,,,,,,,,,,,30.8472,643.1684
359.5116,12.25,,,,,,,,,,,30.8472,645.3688
359.664,12.25,,,,,,,,,,,30.8472,644.0967
359.8164,12.25,,,,,,,,,,,30.8472,642.8246
359.9688,12.25,,,,,,,,,,,30.8472,641.5525
360.1212,12.25,,,,,,,,,,,30.8472,641.0346
360.2736,12.25,,,,,,,,,,,30.8472,640.7109
360.426,12.25,,,,,,,,,,,30.8472,640.3871
360.5784,12.25,,,,,,,,,,,30.8472,640.8916
360.7308,12.25,,,,,,,,,,,30.8472,642.1776
360.8832,12.25,,,,,,,,,,,30.8472,643.4637
361.0356,12.25,,,,,,,,,,,30.8472,643.5228
361.188,12.25,,,,,,,,,,,30.8472,639.5561
361.3404,12.25,,,,,,,,,,,30.8472,635.5894
361.4928,12.25,,,,,,,,,,,30.8472,631.6227
361.6452,12.25,,,,,,,,,,,30.8472,634.243
361.7976,12.25,,,,,,,,,,,30.8472,637.19
361.95,12.25,,,,,,,,,,,30.8472,640.137
362.1024,12.25,,,,,,,,,,,30.8472,641.3101
362.2548,12.25,,,,,,,,,,,30.8472,641.617
362.4072,12.25,,,,,,,,,,,30.8472,641.924
362.5596,12.25,,,,,,,,,,,30.8472,641.901
362.712,12.25,,,,,,,,,,,30.8472,641.3644
362.8644,12.25,,,,,,,,,,,30.8472,640.8278
363.0168,12.25,,,,,,,,,,,30.8472,640.4671
363.1692,12.25,,,,,,,,,,,30.8472,641.5264
363.3216,12.25,,,,,,,,,,,30.8472,642.5856
363.474,12.25,,,,,,,,,,,30.8472,643.6448
363.6264,12.25,,,,,,,,,,,30.8472,644.1547
363.7788,12.25,,,,,,,,,,,30.8472,644.5515
363.9312,12.25,,,,,,,,,,,30.8472,644.9484
364.0836,12.25,,,,,,,,,,,30.8472,643.3266
364.236,12.25,,,,,,,,,,,30.8472,640.0436
364.3884,12.25,,,,,,,,,,,30.8472,636.7606
364.5408,12.25,,,,,,,,,,,30.8472,634.7603
364.6932,12.25,,,,,,,,,,,30.8472,636.2689
364.8456,12.25,,,,,,,,,,,30.8472,637.7775
364.998,12.25,,,,,,,,,,,30.8472,639.2861
365.1504,12.25,,,,,,,,,,,30.8472,641.2585
365.3028,12.25,,,,,,,,,,,30.8472,643.2371
365.4552,12.25,,,,,,,,,,,30.8472,645.2156
365.6076,12.25,,,,,,,,,,,30.8472,644.8999
365.76,12.25,,,,,,,,,,,30.8472,643.6289
365.9124,12.25,,,,,,,,,,,30.8472,642.3579
366.0648,12.25,,,,,,,,,,,30.8472,642.0176
366.2172,12.25,,,,,,,,,,,30.8472,642.9356
366.3696,12.25,,,,,,,,,,,30.8472,643.8535
366.522,12.25,,,,,,,,,,,30.8472,644.6593
366.6744,12.25,,,,,,,,,,,30.8472,644.8
366.8268,12.25,,,,,,,,,,,30.8472,644.9407
366.9792,12.25,,,,,,,,,,,30.8472,645.0813
367.1316,12.25,,,,,,,,,,,30.8472,643.8864
367.284,12.25,,,,,,,,,,,30.8472,642.4805
367.4364,12.25,,,,,,,,,,,30.8472,641.0745
367.5888,12.25,,,,,,,,,,,30.8472,640.598
367.7412,12.25,,,,,,,,,,,30.8472,640.7874
367.8936,12.25,,,,,,,,,,,30.8472,640.9767
368.046,12.25,,,,,,,,,,,30.8472,641.6606
368.1984,12.25,,,,,,,,,,,30.8472,643.4885
368.3508,12.25,,,,,,,,,,,30.8472,645.3165
368.5032,12.25,,,,,,,,,,,30.8472,647.11
368.6556,12.25,,,,,,,,,,,30.8472,647.2977
368.808,12.25,,,,,,,,,,,30.8472,647.4855
368.9604,12.25,,,,,,,,,,,30.8472,647.6733
369.1128,12.25,,,,,,,,,,,30.8472,648.1935
369.2652,12.25,,,,,,,,,,,30.8472,648.8304
369.4176,12.25,,,,,,,,,,,30.8472,649.4674
369.57,12.25,,,,,,,,,,,30.8472,650.3834
369.7224,12.25,,,,,,,,,,,30.8472,651.6279
369.8748,12.25,,,,,,,,,,,30.8472,652.8724
370.0272,12.25,,,,,,,,,,,30.8472,653.5717
370.1796,12.25,,,,,,,,,,,30.8472,651.7612
370.332,12.25,,,,,,,,,,,30.8472,649.9507
370.4844,12.25,,,,,,,,,,,30.8472,648.1402
370.6368,12.25,,,,,,,,,,,30.8472,646.4504
370.7892,12.25,,,,,,,,,,,30.8472,644.7744
370.9416,12.25,,,,,,,,,,,30.8472,643.0983
371.094,12.25,,,,,,,,,,,30.8472,643.8411
371.2464,12.25,,,,,,,,,,,30.8472,646.0866
371.3988,12.25,,,,,,,,,,,30.8472,648.3322
371.5512,12.25,,,,,,,,,,,30.8472,649.637
371.7036,12.25,,,,,,,,,,,30.8472,649.0826
371.856,12.25,,,,,,,,,,,30.8472,648.5283
372.0084,12.25,,,,,,,,,,,30.8472,648.0042
372.1608,12.25,,,,,,,,,,,30.8472,647.9997
372.3132,12.25,,,,,,,,,,,30.8472,647.9952
372.4656,12.25,,,,,,,,,,,30.8472,647.9908
372.618,12.25,,,,,,,,,,,30.8472,650.0643
372.7704,12.25,,,,,,,,,,,30.8472,652.7437
372.9228,12.25,,,,,,,,,,,30.8472,655.423
373.0752,12.25,,,,,,,,,,,30.8472,656.75
373.2276,12.25,,,,,,,,,,,30.8472,656.6887
373.38,12.25,,,,,,,,,,,30.8472,656.6273
373.5324,12.25,,,,,,,,,,,30.8472,655.8547
373.6848,12.25,,,,,,,,,,,30.8472,652.4478
373.8372,12.25,,,,,,,,,,,30.8472,649.0409
373.9896,12.25,,,,,,,,,,,30.8472,645.634
374.142,12.25,,,,,,,,,,,30.8472,646.5407
374.2944,12.25,,,,,,,,,,,30.8472,647.7633
374.4468,12.25,,,,,,,,,,,30.8472,648.9859
374.5992,12.25,,,,,,,,,,,30.8472,649.0335
374.7516,12.25,,,,,,,,,,,30.8472,648.451
374.904,12.25,,,,,,,,,,,30.8472,647.8686
375.0564,12.25,,,,,,,,,,,30.8472,647.6979
375.2088,12.25,,,,,,,,,,,30.8472,648.2283
375.3612,12.25,,,,,,,,,,,30.8472,648.7587
375.5136,12.25,,,,,,,,,,,30.8472,649.3868
375.666,12.25,,,,,,,,,,,30.8472,651.0115
375.8184,12.25,,,,,,,,,,,30.8472,652.6363
375.9708,12.25,,,,,,,,,,,30.8472,654.2611
376.1232,12.25,,,,,,,,,,,30.8472,655.7458
376.2756,12.25,,,,,,,,,,,30.8472,657.1973
376.428,12.25,,,,,,,,,,,30.8472,658.6489
376.5804,12.25,,,,,,,,,,,30.8472,658.4124
376.7328,12.25,,,,,,,,,,,30.8472,656.6642
376.8852,12.25,,,,,,,,,,,30.8472,654.9162
377.0376,12.25,,,,,,,,,,,30.8472,653.6896
377.19,12.25,,,,,,,,,,,30.8472,654.0551
377.3424,12.25,,,,,,,,,,,30.8472,654.4206
377.4948,12.25,,,,,,,,,,,30.8472,654.7861
