wellName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,TVD
Cheal-C3,942.899,8.5,12.685,2.3,123.499,155.532,0.324,3.015,11.862,8.919,7.462,752.3975
Cheal-C3,943.051,8.5,12.806,2.298,123.324,155.307,0.335,3.014,12.108,9.078,7.465,752.4775
Cheal-C3,943.204,8.5,12.838,2.299,123.014,154.167,0.349,3.042,12.383,9.278,7.598,752.5602
Cheal-C3,943.356,8.5,12.927,2.3,121.906,152.766,0.311,3.072,12.188,9.157,7.661,752.6422
Cheal-C3,943.508,8.5,12.991,2.297,121.532,152.111,0.316,3.082,12.117,9.069,7.739,752.7243
Cheal-C3,943.661,8.5,12.876,2.299,121.517,154.785,0.321,3.066,12.551,9.318,8.005,752.8069
Cheal-C3,943.813,8.5,12.618,2.309,121.578,155.623,0.324,3.065,12.736,9.42,8.212,752.889
Cheal-C3,943.966,8.5,12.092,2.318,121.792,152.136,0.334,3.083,13.002,9.542,8.504,752.9716
Cheal-C3,944.118,8.5,11.997,2.311,122.058,151.672,0.323,3.099,13.575,9.831,8.778,753.0513
Cheal-C3,944.27,8.5,11.984,2.307,122.392,155.209,0.322,3.11,14.055,10.038,8.974,753.1304
Cheal-C3,944.423,8.5,12.003,2.306,122.516,152.071,0.338,3.122,14.288,10.134,9.019,753.21
Cheal-C3,944.575,8.5,11.971,2.314,122.494,151.401,0.333,3.145,14.204,10.022,9.033,753.2905
Cheal-C3,944.728,8.5,11.926,2.315,122.21,146.882,0.34,3.158,13.219,9.361,8.948,753.3731
Cheal-C3,944.88,8.5,11.837,2.311,122.234,148.179,0.319,3.147,12.696,9.016,8.912,753.4552
Cheal-C3,945.032,8.5,11.697,2.313,122.044,141.063,0.324,3.126,12.323,8.804,8.904,753.5367
Cheal-C3,945.185,8.5,11.633,2.315,121.839,143.878,0.328,3.105,12.373,8.871,9.063,753.6162
Cheal-C3,945.337,8.5,11.614,2.32,120.852,143.522,0.348,3.094,12.541,9.013,9.205,753.6953
Cheal-C3,945.49,8.5,11.601,2.321,120.04,148.669,0.348,3.085,12.768,9.257,9.323,753.7748
Cheal-C3,945.642,8.5,11.569,2.322,120.101,143.18,0.34,3.074,12.57,9.187,9.517,753.8567
Cheal-C3,945.794,8.5,11.499,2.318,120.335,142.335,0.334,3.054,12.188,8.942,9.446,753.9388
Cheal-C3,945.947,8.5,11.397,2.305,120.604,143.706,0.347,3.036,12.304,9.025,9.511,754.0214
Cheal-C3,946.099,8.5,11.327,2.29,120.686,144.012,0.357,3.039,12.993,9.47,9.725,754.1035
Cheal-C3,946.252,8.5,11.276,2.299,120.608,142.294,0.349,3.08,13.494,9.802,9.924,754.1861
Cheal-C3,946.404,8.5,11.276,2.31,120.506,140.96,0.332,3.112,13.16,9.588,9.978,754.2682
Cheal-C3,946.556,8.5,11.26,2.325,120.552,143.544,0.336,3.125,12.757,9.343,9.95,754.3491
Cheal-C3,946.709,8.5,11.251,2.323,120.793,150.42,0.35,3.122,13.064,9.579,10.206,754.4287
Cheal-C3,946.861,8.5,11.27,2.328,121.067,149.07,0.351,3.135,13.683,10.019,10.518,754.5078
Cheal-C3,947.014,8.5,11.206,2.328,121.832,145.825,0.34,3.146,14.171,10.416,10.918,754.5876
Cheal-C3,947.166,8.5,11.193,2.326,122.134,143.575,0.339,3.142,14.593,10.732,11.176,754.6696
Cheal-C3,947.318,8.5,11.187,2.318,122.147,147.528,0.337,3.122,15.046,11.066,11.477,754.7517
Cheal-C3,947.471,8.5,11.184,2.31,122.201,147.874,0.355,3.106,15.366,11.32,11.683,754.8343
Cheal-C3,947.623,8.5,11.219,2.313,121.757,148.288,0.383,3.102,15.019,11.145,11.893,754.9139
Cheal-C3,947.776,8.5,11.213,2.319,121.641,143.629,0.381,3.101,15.38,11.362,12.449,754.9935
Cheal-C3,947.928,8.5,11.098,2.323,121.706,144.597,0.384,3.103,15.475,11.459,12.399,755.0726
Cheal-C3,948.08,8.5,11.091,2.318,121.847,145.647,0.343,3.098,15.529,11.5,12.45,755.1532
Cheal-C3,948.233,8.5,11.06,2.313,121.889,145.989,0.344,3.103,15.713,11.608,12.49,755.2358
Cheal-C3,948.385,8.5,11.06,2.315,122.245,147.732,0.326,3.116,15.961,11.855,12.612,755.3179
Cheal-C3,948.538,8.5,11.066,2.318,122.31,145.361,0.343,3.131,16.187,12.117,12.696,755.4005
Cheal-C3,948.69,8.5,11.053,2.321,122.31,146.443,0.355,3.135,15.882,11.911,12.529,755.4826
Cheal-C3,948.842,8.5,11.009,2.32,122.4,142.064,0.382,3.129,15.577,11.727,12.391,755.5647
Cheal-C3,948.995,8.5,10.932,2.317,122.088,141.485,0.385,3.125,15.479,11.642,12.16,755.6473
Cheal-C3,949.147,8.5,10.875,2.311,121.606,143.292,0.377,3.114,15.351,11.526,11.586,755.7264
Cheal-C3,949.3,8.5,10.83,2.303,121.356,149.576,0.36,3.102,14.497,10.895,10.171,755.806
Cheal-C3,949.452,8.5,10.817,2.302,120.966,147.86,0.342,3.09,13.755,10.329,9.151,755.885
Cheal-C3,949.604,8.5,10.824,2.311,120.581,144.272,0.334,3.098,13.598,10.225,8.928,755.9661
Cheal-C3,949.757,8.5,10.798,2.322,120.944,141.731,0.337,3.119,13.673,10.198,8.89,756.0488
Cheal-C3,949.909,8.5,10.754,2.328,120.97,143.138,0.349,3.136,13.779,10.241,8.911,756.1309
Cheal-C3,950.062,8.5,10.741,2.325,121.532,142.641,0.354,3.142,14.698,10.841,9.213,756.2135
Cheal-C3,950.214,8.5,10.613,2.324,121.985,136.699,0.363,3.14,15.202,11.151,9.183,756.2955
Cheal-C3,950.366,8.5,10.588,2.326,121.928,139.706,0.356,3.146,15.703,11.463,9.278,756.3776
Cheal-C3,950.519,8.5,10.582,2.328,121.893,140.225,0.367,3.146,16.257,11.747,9.092,756.4599
Cheal-C3,950.671,8.5,10.524,2.327,121.747,146.045,0.357,3.128,16.191,11.788,9.026,756.5389
Cheal-C3,950.824,8.5,10.486,2.319,121.48,142.64,0.364,3.085,16.89,11.898,8.958,756.6185
Cheal-C3,950.976,8.5,10.448,2.321,121.514,145.74,0.364,3.045,16.319,11.379,8.524,756.6976
Cheal-C3,951.128,8.5,10.39,2.318,121.562,145.921,0.376,3.032,15.718,10.902,8.058,756.7791
Cheal-C3,951.281,8.5,10.32,2.324,121.492,146.591,0.358,3.047,15.351,10.62,7.769,756.8618
Cheal-C3,951.433,8.5,10.257,2.32,121.191,142.703,0.372,3.054,15.331,10.624,7.544,756.9438
Cheal-C3,951.586,8.5,10.231,2.319,120.623,141.143,0.377,3.052,15.272,10.637,7.292,757.0247
Cheal-C3,951.738,8.5,10.193,2.311,120.497,139.822,0.382,3.056,15.729,11.234,7.418,757.1038
Cheal-C3,951.89,8.5,10.123,2.316,120.227,142.774,0.366,3.088,15.8,11.114,6.993,757.1828
Cheal-C3,952.043,8.5,10.084,2.321,120.048,138.064,0.356,3.123,15.7,11.045,6.628,757.2632
Cheal-C3,952.195,8.5,9.97,2.329,119.598,139.41,0.37,3.142,15.11,10.68,6.271,757.3453
Cheal-C3,952.348,8.5,9.759,2.33,119.155,139.721,0.372,3.132,13.347,9.553,5.842,757.4279
Cheal-C3,952.5,8.5,9.676,2.319,119.21,140.959,0.374,3.102,12.535,9.027,5.55,757.51
Cheal-C3,952.652,8.5,9.549,2.305,118.796,134.769,0.363,3.063,12.124,8.739,5.085,757.5921
Cheal-C3,952.805,8.5,9.434,2.29,117.363,129.227,0.377,3.037,12.801,9.206,5.119,757.6747
Cheal-C3,952.957,8.5,9.396,2.308,117.044,130.227,0.374,3.045,13.307,9.578,5.255,757.7568
Cheal-C3,953.11,8.5,9.358,2.33,117.051,132.945,0.39,3.077,13.284,9.691,5.412,757.8372
Cheal-C3,953.262,8.5,9.422,2.347,117.263,137.607,0.389,3.119,13.642,9.974,5.593,757.9163
Cheal-C3,953.414,8.5,9.396,2.342,119.189,140.772,0.398,3.149,14.806,10.815,5.767,757.9952
Cheal-C3,953.567,8.5,9.351,2.343,119.414,142.32,0.373,3.164,15.978,11.532,5.975,758.0762
Cheal-C3,953.719,8.5,9.332,2.34,119.858,139.819,0.374,3.17,16.163,11.657,6.035,758.1583
Cheal-C3,953.872,8.5,9.339,2.339,120.008,137.409,0.377,3.197,16.59,11.83,6.259,758.2408
Cheal-C3,954.024,8.5,9.339,2.335,119.023,135.488,0.387,3.242,16.862,11.996,6.443,758.3229
Cheal-C3,954.176,8.5,9.3,2.334,117.87,138.032,0.395,3.254,17.836,12.682,6.778,758.405
Cheal-C3,954.329,8.5,9.272,2.338,115.779,130.939,0.4,3.222,18.166,12.938,7.031,758.4877
Cheal-C3,954.481,8.5,9.138,2.343,112.015,127.378,0.394,3.174,18.449,13.25,7.334,758.5698
Cheal-C3,954.634,8.5,8.982,2.354,101.743,117.888,0.351,3.175,19.491,14.066,7.874,758.655
Cheal-C3,954.786,8.5,8.908,2.376,92.662,115.533,0.309,3.243,19.638,14.183,8.149,758.7402
Cheal-C3,954.938,8.5,8.88,2.407,87.054,104.952,0.266,3.36,20.179,14.529,8.518,758.8253
Cheal-C3,955.091,8.5,8.854,2.425,89.671,94.94,0.249,3.482,23.032,16.34,9.805,758.9091
Cheal-C3,955.243,8.5,8.918,2.424,89.243,88.611,0.233,3.536,21.616,15.214,9.456,758.9912
Cheal-C3,955.396,8.5,8.928,2.414,86.654,85.59,0.228,3.552,19.014,13.261,8.442,759.0739
Cheal-C3,955.548,8.5,8.87,2.416,84.776,83.743,0.23,3.52,21.69,15.082,9.694,759.1559
Cheal-C3,955.7,8.5,8.708,2.458,77.702,79.797,0.233,3.585,22.232,15.554,10.548,759.238
Cheal-C3,955.853,8.5,8.717,2.507,75.911,79.788,0.199,3.67,28.236,20.059,12.685,759.3206
Cheal-C3,956.005,8.5,8.765,2.548,74.312,80.415,0.181,3.773,35.461,25.526,15.351,759.4027
Cheal-C3,956.158,8.5,8.765,2.551,76.67,82.424,0.168,3.76,40.67,29.24,17.102,759.4854
Cheal-C3,956.31,8.5,8.778,2.53,81.81,83.911,0.172,3.649,32.089,22.902,13.502,759.5674
Cheal-C3,956.462,8.5,8.794,2.49,85.076,91.684,0.178,3.503,26.361,18.494,11.555,759.6495
Cheal-C3,956.615,8.5,8.816,2.466,85.327,102.746,0.186,3.411,29.663,20.573,13.481,759.7321
Cheal-C3,956.767,8.5,8.803,2.475,86.391,110.816,0.188,3.408,31.835,22.067,15.158,759.8141
Cheal-C3,956.92,8.5,8.784,2.501,73.997,108.273,0.183,3.458,25.351,17.875,13.215,759.8968
Cheal-C3,957.072,8.5,8.822,2.528,68.655,101.657,0.169,3.52,24.677,17.748,12.973,759.9803
Cheal-C3,957.224,8.5,8.912,2.539,68.408,92.261,0.148,3.574,34.991,25.78,17.688,760.0654
Cheal-C3,957.377,8.5,8.918,2.554,68.133,83.808,0.136,3.638,42.934,32.854,21.677,760.1511
Cheal-C3,957.529,8.5,8.893,2.545,71.298,72.003,0.143,3.679,47.741,37.373,23.147,760.2357
Cheal-C3,957.682,8.5,8.87,2.528,82.479,70.849,0.165,3.658,45.369,35.624,20.503,760.3182
Cheal-C3,957.834,8.5,8.583,2.486,91.691,69.32,0.197,3.503,47.723,35.774,16.566,760.4003
Cheal-C3,957.986,8.5,8.536,2.42,94.001,79.788,0.223,3.254,30.067,22.384,10.508,760.4824
Cheal-C3,958.139,8.5,8.567,2.341,100.096,86.281,0.267,3.047,27.321,20.094,9.303,760.5651
Cheal-C3,958.291,8.5,8.593,2.297,104.197,95.533,0.301,2.953,24.321,17.374,8.205,760.6472
Cheal-C3,958.444,8.5,8.66,2.307,103.909,96.547,0.314,3.04,25.276,17.795,7.963,760.7298
Cheal-C3,958.596,8.5,8.72,2.343,99.957,95.675,0.281,3.226,27.465,19.295,7.872,760.8118
Cheal-C3,958.748,8.5,8.669,2.39,90.372,92.175,0.263,3.502,26.248,19.189,7.357,760.8939
Cheal-C3,958.901,8.5,8.669,2.437,84.047,87.6,0.243,3.742,28.873,21.641,7.909,760.9766
Cheal-C3,959.053,8.5,8.669,2.489,82.762,80.095,0.224,3.92,33.331,25.28,8.723,761.0587
Cheal-C3,959.206,8.5,8.689,2.513,81.491,71.22,0.207,3.993,39.859,29.703,9.626,761.1412
Cheal-C3,959.358,8.5,8.765,2.498,84.025,67.246,0.219,3.939,47.543,34.116,11.48,761.2233
Cheal-C3,959.51,8.5,8.899,2.464,84.618,69.737,0.233,3.796,48.576,34.082,13.05,761.3056
Cheal-C3,959.663,8.5,8.886,2.439,86.462,73.236,0.259,3.65,41.796,28.885,12.165,761.3913
Cheal-C3,959.815,8.5,8.618,2.44,87.421,72.619,0.264,3.561,32.546,22.225,10.409,761.4764
Cheal-C3,959.968,8.5,8.593,2.448,88.91,67.562,0.274,3.539,32.674,21.807,10.963,761.5621
Cheal-C3,960.12,8.5,8.593,2.425,91.472,67.446,0.266,3.505,38.222,24.93,12.279,761.6448
Cheal-C3,960.272,8.5,8.536,2.391,93.338,69.626,0.266,3.523,35.909,23.453,11.041,761.7269
Cheal-C3,960.425,8.5,8.583,2.357,94.876,77.409,0.266,3.553,35.578,23.383,10.671,761.8095
Cheal-C3,960.577,8.5,8.631,2.359,96.01,83.603,0.257,3.634,36.838,24.745,10.91,761.8915
Cheal-C3,960.73,8.5,8.65,2.374,95.392,84.539,0.261,3.691,35.005,24.139,10.85,761.9742
Cheal-C3,960.882,8.5,8.695,2.381,95.863,87.26,0.262,3.713,33.421,23.416,10.436,762.0563
Cheal-C3,961.034,8.5,8.736,2.383,97.099,84.419,0.276,3.702,33.78,23.488,10.401,762.1384
Cheal-C3,961.187,8.5,8.765,2.38,98.493,87.619,0.273,3.679,32.735,22.514,10.117,762.221
Cheal-C3,961.339,8.5,8.822,2.391,99.511,89.234,0.28,3.685,32.465,22.268,10.053,762.303
Cheal-C3,961.492,8.5,8.816,2.401,97.869,93.852,0.3,3.722,33.24,22.849,10.232,762.3857
Cheal-C3,961.644,8.5,8.778,2.407,96.206,93.701,0.304,3.763,31.626,22.157,9.815,762.4678
Cheal-C3,961.796,8.5,8.803,2.417,95.359,89.084,0.289,3.779,31.508,22.211,9.681,762.5498
Cheal-C3,961.949,8.5,8.813,2.425,95.738,88.301,0.269,3.729,30.439,21.492,9.261,762.6324
Cheal-C3,962.101,8.5,8.81,2.43,95.781,89.81,0.269,3.654,30.682,21.564,9.36,762.7166
Cheal-C3,962.254,8.5,8.765,2.419,96.779,91.667,0.267,3.51,30.018,21.055,9.546,762.8022
Cheal-C3,962.406,8.5,8.708,2.37,103.806,93.543,0.271,3.288,27.296,19.026,9.413,762.8873
Cheal-C3,962.558,8.5,8.701,2.304,110.171,91.274,0.283,2.984,25.589,17.749,8.917,762.9713
Cheal-C3,962.711,8.5,8.65,2.244,126.575,90.729,0.298,2.675,24.139,16.522,8.436,763.054
Cheal-C3,962.863,8.5,8.631,2.22,127.768,86.476,0.314,2.488,27.946,18.706,9.544,763.136
Cheal-C3,963.016,8.5,8.682,2.211,128.731,87.531,0.315,2.417,29.572,19.457,9.871,763.2187
Cheal-C3,963.168,8.5,8.727,2.206,126.901,84.656,0.308,2.408,28.446,18.609,9.634,763.3007
Cheal-C3,963.32,8.5,8.746,2.205,127.73,87.642,0.308,2.37,29.338,19.158,9.881,763.3828
Cheal-C3,963.473,8.5,8.771,2.207,128.708,84.091,0.328,2.316,33.406,21.945,10.955,763.4654
Cheal-C3,963.625,8.5,8.778,2.207,128.51,85.609,0.334,2.277,32.41,21.425,10.683,763.5475
Cheal-C3,963.778,8.5,8.791,2.199,129.336,80.628,0.348,2.277,30.835,20.424,10.193,763.6301
Cheal-C3,963.93,8.5,8.832,2.19,130.639,83.797,0.324,2.287,33.88,22.275,10.701,763.7122
Cheal-C3,964.082,8.5,8.867,2.18,129.817,81.918,0.306,2.314,32.011,20.911,9.681,763.7943
Cheal-C3,964.235,8.5,8.88,2.174,129.753,82.478,0.289,2.35,26.879,17.475,8.281,763.8769
Cheal-C3,964.387,8.5,8.918,2.172,129.834,78.974,0.3,2.381,27.264,17.662,8.33,763.959
Cheal-C3,964.54,8.5,9.039,2.177,129.806,79.883,0.299,2.375,25.56,16.479,7.871,764.0424
Cheal-C3,964.692,8.5,9.205,2.178,129.523,77.385,0.314,2.353,24.6,15.913,7.265,764.1275
Cheal-C3,964.844,8.5,9.281,2.18,129.23,77.372,0.307,2.331,25.63,16.653,7.342,764.2126
Cheal-C3,964.997,8.5,9.294,2.174,129.242,74.548,0.3,2.336,27.669,18.109,7.873,764.2983
Cheal-C3,965.149,8.5,9.371,2.177,128.747,75.546,0.306,2.334,29.593,19.47,8.319,764.3804
Cheal-C3,965.302,8.5,9.504,2.184,128.49,76.982,0.339,2.325,28.03,18.486,8.049,764.4631
Cheal-C3,965.454,8.5,9.543,2.186,127.739,81.929,0.338,2.333,26.337,17.156,7.919,764.5452
Cheal-C3,965.606,8.5,9.578,2.187,126.614,79.606,0.318,2.341,26.296,17.02,8.146,764.6273
Cheal-C3,965.759,8.5,9.625,2.184,126.229,76.089,0.301,2.354,27.933,17.86,8.674,764.7099
Cheal-C3,965.911,8.5,9.606,2.192,125.963,71.068,0.305,2.34,27.623,17.445,8.822,764.792
Cheal-C3,966.064,8.5,9.632,2.197,125.746,74.408,0.318,2.35,25.924,16.283,8.571,764.8746
Cheal-C3,966.216,8.5,9.651,2.202,126.354,77.128,0.312,2.364,27.687,17.286,8.88,764.9567
Cheal-C3,966.368,8.5,9.645,2.2,127.204,77.109,0.316,2.392,29.539,18.473,9.406,765.0387
Cheal-C3,966.521,8.5,9.616,2.198,127.79,75.811,0.297,2.403,30.056,18.835,9.618,765.1213
Cheal-C3,966.673,8.5,9.517,2.191,128.077,71.763,0.303,2.414,31.345,19.62,9.877,765.2034
Cheal-C3,966.826,8.5,9.482,2.19,128.283,73.345,0.291,2.397,31.399,19.627,9.747,765.286
Cheal-C3,966.978,8.5,9.351,2.188,129.421,73.199,0.296,2.367,30.762,19.157,9.216,765.3681
Cheal-C3,967.13,8.5,9.281,2.188,129.64,71.336,0.311,2.347,29.701,18.304,8.827,765.4528
Cheal-C3,967.283,8.5,9.195,2.189,129.455,70.016,0.321,2.345,28.353,17.373,8.447,765.5385
Cheal-C3,967.435,8.5,9.138,2.192,128.571,70.208,0.301,2.361,26.286,16.143,8.115,765.6236
Cheal-C3,967.588,8.5,9.109,2.2,127.008,73.158,0.288,2.378,24.948,15.36,7.891,765.7075
Cheal-C3,967.74,8.5,9.109,2.203,126.208,75.29,0.298,2.409,23.062,14.237,7.463,765.7896
Cheal-C3,967.892,8.5,9.096,2.216,122.836,73.522,0.302,2.424,23.267,14.562,7.432,765.8716
Cheal-C3,968.045,8.5,9.071,2.229,121.229,74.201,0.304,2.43,26.178,16.594,7.915,765.9552
Cheal-C3,968.197,8.5,9.081,2.241,120.235,69.616,0.294,2.452,27.787,17.795,8.237,766.0403
Cheal-C3,968.35,8.5,9.042,2.25,118.204,69.814,0.297,2.471,25.111,15.997,7.644,766.126
Cheal-C3,968.502,8.5,9.026,2.261,116.376,71.774,0.291,2.505,23.378,14.752,7.313,766.2111
Cheal-C3,968.654,8.5,9.081,2.276,114.056,72.172,0.296,2.526,23.541,14.719,7.437,766.2932
Cheal-C3,968.807,8.5,9.116,2.286,112.787,72.868,0.293,2.544,25.7,15.894,7.906,766.3758
Cheal-C3,968.959,8.5,9.167,2.288,112.134,70.876,0.286,2.531,23.417,13.989,7.338,766.4578
Cheal-C3,969.112,8.5,9.195,2.277,112.841,74.05,0.297,2.512,23.617,13.734,7.2,766.5427
Cheal-C3,969.264,8.5,9.256,2.252,114.829,74.949,0.314,2.508,24.219,13.948,7.295,766.6278
Cheal-C3,969.416,8.5,9.3,2.226,117.658,76.358,0.318,2.501,29.655,16.521,8.259,766.713
Cheal-C3,969.569,8.5,9.3,2.209,119.345,76.119,0.317,2.459,30.525,16.813,8.095,766.7973
Cheal-C3,969.721,8.5,9.288,2.199,122.157,76.915,0.316,2.401,33.25,17.966,8.541,766.8793
Cheal-C3,969.874,8.5,9.32,2.192,125.113,75.629,0.32,2.352,30.638,16.087,7.81,766.962
Cheal-C3,970.026,8.5,9.32,2.189,127.373,75.868,0.331,2.316,28.094,14.133,7.089,767.0446
Cheal-C3,970.178,8.5,9.358,2.19,127.398,70.96,0.32,2.282,27.401,13.755,6.952,767.1297
Cheal-C3,970.331,8.5,9.371,2.19,125.823,70.638,0.31,2.284,28.948,14.099,7.061,767.2154
Cheal-C3,970.483,8.5,9.377,2.187,125.508,70.775,0.304,2.306,29.147,13.882,6.943,767.3005
Cheal-C3,970.636,8.5,9.415,2.186,125.372,73.524,0.305,2.341,29.437,13.886,6.835,767.3834
Cheal-C3,970.788,8.5,9.447,2.188,124.845,76.14,0.315,2.371,27.998,12.908,6.238,767.4655
Cheal-C3,970.94,8.5,9.422,2.185,124.938,80.021,0.319,2.423,29.677,13.525,6.299,767.5476
Cheal-C3,971.093,8.5,9.463,2.179,125.221,83.52,0.339,2.482,31.386,14.536,6.751,767.6321
Cheal-C3,971.245,8.5,9.6,2.174,125.451,81.805,0.329,2.513,30.164,14.124,6.621,767.7172
Cheal-C3,971.398,8.5,9.434,2.171,126.764,75.021,0.318,2.494,27.096,13.053,5.891,767.8029
Cheal-C3,971.55,8.5,9.377,2.166,127.866,75.206,0.314,2.457,28.274,13.451,5.581,767.887
Cheal-C3,971.702,8.5,9.014,2.161,127.436,76.102,0.325,2.417,24.594,11.696,4.941,767.9691
Cheal-C3,971.855,8.5,8.975,2.156,127.755,81.636,0.34,2.391,23.94,11.77,5.097,768.0517
Cheal-C3,972.007,8.5,8.918,2.154,128.5,79.327,0.328,2.371,23.771,11.816,5.179,768.1339
Cheal-C3,972.16,8.5,8.928,2.161,128.613,79.123,0.306,2.346,22.112,10.708,4.796,768.2196
Cheal-C3,972.312,8.5,8.918,2.167,128.85,79.092,0.302,2.35,19.754,9.163,4.183,768.3047
Cheal-C3,972.464,8.5,8.937,2.168,128.953,78.567,0.331,2.368,19.014,8.666,3.971,768.3898
Cheal-C3,972.617,8.5,8.861,2.167,127.152,79.419,0.351,2.367,18.468,8.473,3.911,768.4731
Cheal-C3,972.769,8.5,8.918,2.171,126.882,78.081,0.352,2.334,22.993,10.946,4.823,768.5552
Cheal-C3,972.922,8.5,9.045,2.175,126.913,79.085,0.324,2.321,24.764,11.547,5.082,768.6379
Cheal-C3,973.074,8.5,9.09,2.172,126.899,75.633,0.303,2.343,30.154,13.598,5.581,768.7214
Cheal-C3,973.226,8.5,9.128,2.166,127.349,77.181,0.297,2.363,34.625,14.874,5.967,768.8066
Cheal-C3,973.379,8.5,9.1,2.167,127.785,79.814,0.298,2.339,35.14,14.348,5.912,768.8923
Cheal-C3,973.531,8.5,9.109,2.169,128.041,82.688,0.286,2.312,34.164,13.739,5.971,768.9767
Cheal-C3,973.684,8.5,9.1,2.17,127.976,78.504,0.307,2.316,32.78,13.368,6.181,769.0594
Cheal-C3,973.836,8.5,9.135,2.172,127.306,78.764,0.321,2.343,29.897,12.199,5.956,769.1414
Cheal-C3,973.988,8.5,9.269,2.18,126.86,81.819,0.341,2.363,28.901,11.767,5.792,769.2235
Cheal-C3,974.141,8.5,9.364,2.185,126.374,82.736,0.31,2.367,30.155,12.256,5.858,769.309
Cheal-C3,974.293,8.5,9.428,2.179,126.535,78.361,0.318,2.372,29.011,11.883,5.859,769.3941
Cheal-C3,974.446,8.5,9.453,2.167,127.304,72.556,0.315,2.366,26.54,11.241,5.828,769.4797
Cheal-C3,974.598,8.5,9.453,2.159,127.507,70.129,0.313,2.358,25.539,11.352,5.812,769.5649
Cheal-C3,974.75,8.5,9.473,2.161,127.433,73.79,0.294,2.347,28.063,12.72,6.045,769.65
Cheal-C3,974.903,8.5,9.434,2.163,127.32,76.677,0.321,2.357,30.144,13.648,6.231,769.7357
Cheal-C3,975.055,8.5,9.434,2.166,126.313,80.422,0.311,2.365,34.011,15.378,6.655,769.8197
Cheal-C3,975.208,8.5,9.504,2.167,127.122,79.141,0.336,2.365,36.725,17.111,7.054,769.9023
Cheal-C3,975.36,8.5,9.473,2.166,127.764,79.28,0.32,2.372,33.826,15.995,6.511,769.9844
Cheal-C3,975.512,8.5,9.402,2.167,128.055,77.377,0.349,2.379,29.12,13.854,5.812,770.0667
Cheal-C3,975.665,8.5,9.396,2.175,128.105,76.942,0.315,2.377,21.588,10.185,4.608,770.1524
Cheal-C3,975.817,8.5,9.358,2.185,127.452,75.387,0.325,2.363,19.754,9.201,4.351,770.2375
Cheal-C3,975.97,8.5,9.307,2.186,125.882,75.71,0.32,2.36,23.46,11.092,5.156,770.3232
Cheal-C3,976.122,8.5,9.307,2.18,125.987,75.471,0.346,2.354,25.482,12.222,5.571,770.4059
Cheal-C3,976.274,8.5,9.249,2.171,125.847,75.295,0.345,2.354,23.184,11.026,4.91,770.488
Cheal-C3,976.427,8.5,9.198,2.17,126.99,76.466,0.329,2.347,22.488,10.578,4.646,770.5706
Cheal-C3,976.579,8.5,9.141,2.172,127.05,76.05,0.332,2.338,26.236,12.149,5.196,770.6542
Cheal-C3,976.732,8.5,9.154,2.176,126.69,75.733,0.315,2.318,37.945,17.335,7.068,770.7399
Cheal-C3,976.884,8.5,9.061,2.177,126.17,74.243,0.307,2.308,38.867,17.214,7.683,770.8251
Cheal-C3,977.036,8.5,8.975,2.18,126.247,76.529,0.292,2.318,33.012,14.256,7.079,770.9094
Cheal-C3,977.189,8.5,8.937,2.184,126.082,77.937,0.292,2.338,32.117,13.894,7.198,770.9921
Cheal-C3,977.341,8.5,8.943,2.189,126.291,76.055,0.295,2.349,35.496,15.694,7.743,771.0741
Cheal-C3,977.494,8.5,8.969,2.187,127.156,73.704,0.28,2.36,39.516,18.066,8.11,771.1567
Cheal-C3,977.646,8.5,8.975,2.18,127.732,73.134,0.284,2.377,38.334,17.955,7.584,771.2418
Cheal-C3,977.798,8.5,8.988,2.167,127.632,72.729,0.281,2.41,35.215,16.979,6.989,771.3268
Cheal-C3,977.951,8.5,8.994,2.163,127.869,73.518,0.302,2.419,34.034,17.025,6.778,771.4125
Cheal-C3,978.103,8.5,9.014,2.164,127.779,73.458,0.317,2.406,31.392,16.229,6.451,771.4956
Cheal-C3,978.256,8.5,8.956,2.17,127.566,75.631,0.318,2.394,27.474,14.321,5.94,771.5782
Cheal-C3,978.408,8.5,9.167,2.178,127.548,78.245,0.3,2.394,22.302,11.438,5.162,771.6603
Cheal-C3,978.56,8.5,9.179,2.187,127.121,78.286,0.301,2.439,19.428,9.876,4.602,771.7436
Cheal-C3,978.713,8.5,9.065,2.2,126.021,80.637,0.324,2.48,18.938,9.631,4.41,771.8293
Cheal-C3,978.865,8.5,9.033,2.204,125.183,77.697,0.325,2.528,22.028,11.24,4.756,771.9144
Cheal-C3,979.018,8.5,8.985,2.195,125.535,74.464,0.322,2.531,26.15,12.986,5.082,771.9997
Cheal-C3,979.17,8.5,9.004,2.187,125.491,75.939,0.318,2.502,25.451,12.4,4.733,772.0818
Cheal-C3,979.322,8.5,9.096,2.185,126.64,76.821,0.328,2.493,31.999,15.985,5.347,772.1639
Cheal-C3,979.475,8.5,9.154,2.191,126.837,79.985,0.334,2.514,30.042,15.12,5.323,772.2465
Cheal-C3,979.627,8.5,9.176,2.196,126.699,76.613,0.337,2.55,30.616,15.866,5.604,772.3311
Cheal-C3,979.78,8.5,9.147,2.203,126.282,73.557,0.345,2.551,28.937,15.309,5.492,772.4168
Cheal-C3,979.932,8.5,9.103,2.21,125.521,76.738,0.338,2.552,27.755,14.533,5.234,772.5019
Cheal-C3,980.084,8.5,9.052,2.213,125.096,79.629,0.331,2.58,29.881,15.413,5.324,772.5853
