wellName,datasetName,DEPT,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
Cheal-B8,Clean,1453.134,8.5,9.19,2.459,0.062,98.22,123.178,0.318,3.359,4.518,3.915,3.738,19.079,1365.451
Cheal-B8,Clean,1453.286,8.5,9.213,2.458,0.062,98.267,122.954,0.308,3.377,4.553,3.95,3.783,18.762,1365.6
Cheal-B8,Clean,1453.439,8.5,9.22,2.456,0.059,98.188,123.432,0.324,3.401,4.538,3.94,3.763,18.858,1365.75
Cheal-B8,Clean,1453.591,8.5,9.224,2.46,0.061,98.111,121.88,0.316,3.419,4.496,3.906,3.751,18.462,1365.901
Cheal-B8,Clean,1453.744,8.5,9.236,2.463,0.061,98.41,121.992,0.34,3.436,4.666,4.052,3.876,17.067,1366.054
Cheal-B8,Clean,1453.896,8.5,9.236,2.463,0.057,98.368,121.634,0.327,3.429,4.526,3.935,3.793,15.529,1366.206
Cheal-B8,Clean,1454.048,8.5,9.22,2.445,0.042,98.303,119.843,0.351,3.391,4.461,3.878,3.752,14.602,1366.358
Cheal-B8,Clean,1454.201,8.5,9.259,2.426,0.026,98.642,115.076,0.348,3.327,4.449,3.864,3.767,13.267,1366.511
Cheal-B8,Clean,1454.353,8.5,9.282,2.424,0.021,98.697,116.27,0.356,3.284,4.424,3.846,3.755,11.929,1366.663
Cheal-B8,Clean,1454.506,8.5,9.313,2.43,0.018,98.627,122.477,0.337,3.258,4.41,3.839,3.745,10.133,1366.816
Cheal-B8,Clean,1454.658,8.5,9.321,2.442,0.022,98.661,126.655,0.321,3.257,4.412,3.847,3.771,8.196,1366.965
Cheal-B8,Clean,1454.81,8.5,9.351,2.427,0.012,98.481,124.626,0.332,3.229,4.433,3.869,3.794,6.846,1367.114
Cheal-B8,Clean,1454.963,8.5,9.374,2.42,0.009,98.163,118.657,0.346,3.217,4.473,3.906,3.827,5.925,1367.264
Cheal-B8,Clean,1455.115,8.5,9.39,2.406,0.004,98.113,117.232,0.358,3.224,4.489,3.915,3.832,4.285,1367.415
Cheal-B8,Clean,1455.268,8.5,9.421,2.407,0.006,98.024,118.187,0.34,3.256,4.514,3.933,3.841,2.817,1367.568
Cheal-B8,Clean,1455.42,8.5,9.421,2.41,0.016,98.085,118.306,0.321,3.304,4.522,3.932,3.856,1.25,1367.72
Cheal-B8,Clean,1455.572,8.5,9.413,2.423,0.035,97.841,118.53,0.316,3.369,4.527,3.927,3.851,-0.025,1367.872
Cheal-B8,Clean,1455.725,8.5,9.398,2.441,0.058,97.659,123.067,0.314,3.466,4.64,4.016,3.929,-0.063,1368.025
Cheal-B8,Clean,1455.877,8.5,9.363,2.461,0.076,97.575,121.037,0.341,3.555,4.694,4.056,3.966,-0.558,1368.177
Cheal-B8,Clean,1456.03,8.5,9.374,2.47,0.086,97.706,123.671,0.338,3.605,4.656,4.027,3.918,-2.188,1368.33
Cheal-B8,Clean,1456.182,8.5,9.382,2.479,0.09,97.739,120.097,0.376,3.608,4.6,3.976,3.844,-4.262,1368.482
Cheal-B8,Clean,1456.334,8.5,9.363,2.484,0.091,97.183,125.707,0.387,3.585,4.602,3.972,3.819,-6.266,1368.634
Cheal-B8,Clean,1456.487,8.5,9.398,2.49,0.092,96.555,122.962,0.397,3.555,5.142,4.443,4.229,-8.529,1368.787
Cheal-B8,Clean,1456.639,8.5,9.405,2.484,0.084,96.051,119.851,0.356,3.512,5.129,4.434,4.197,-12.308,1368.936
Cheal-B8,Clean,1456.792,8.5,9.351,2.476,0.072,96.073,122.477,0.354,3.455,4.772,4.119,3.898,-15.879,1369.086
Cheal-B8,Clean,1456.944,8.5,9.398,2.463,0.062,96.759,123.708,0.347,3.412,4.684,4.046,3.823,-20.902,1369.235
Cheal-B8,Clean,1457.096,8.5,9.444,2.459,0.058,97.018,125.976,0.34,3.408,4.68,4.052,3.825,-25.942,1369.386
Cheal-B8,Clean,1457.249,8.5,9.467,2.458,0.059,96.992,121.321,0.323,3.442,4.718,4.088,3.855,-31.921,1369.539
Cheal-B8,Clean,1457.401,8.5,9.49,2.456,0.061,96.995,120.448,0.335,3.488,4.703,4.074,3.818,-40.546,1369.691
Cheal-B8,Clean,1457.554,8.5,9.583,2.454,0.062,97.024,116.866,0.373,3.5,4.742,4.111,3.814,-49.156,1369.844
Cheal-B8,Clean,1457.706,8.5,9.575,2.45,0.064,97.074,115.009,0.368,3.486,4.758,4.12,3.803,-47.675,1369.996
Cheal-B8,Clean,1457.858,8.5,9.606,2.455,0.067,96.814,114.054,0.362,3.459,4.762,4.133,3.79,-45.254,1370.148
Cheal-B8,Clean,1458.011,8.5,9.675,2.464,0.074,96.429,117.635,0.337,3.468,4.792,4.175,3.828,-43.215,1370.301
Cheal-B8,Clean,1458.163,8.5,9.733,2.47,0.073,96.107,121.522,0.347,3.488,4.804,4.188,3.851,-37.425,1370.453
Cheal-B8,Clean,1458.316,8.5,9.752,2.468,0.068,95.764,119.321,0.324,3.496,4.773,4.156,3.859,-3.996,1370.606
Cheal-B8,Clean,1458.468,8.5,9.848,2.464,0.063,95.973,117.053,0.317,3.484,4.794,4.167,3.908,33.98,1370.758
Cheal-B8,Clean,1458.62,8.5,9.96,2.461,0.064,96.181,113.711,0.327,3.47,4.757,4.135,3.919,38.858,1370.91
Cheal-B8,Clean,1458.773,8.5,10.084,2.463,0.064,96.178,118.188,0.314,3.466,4.706,4.086,3.942,38.492,1371.063
Cheal-B8,Clean,1458.925,8.5,10.122,2.464,0.062,96.54,121.529,0.319,3.462,4.765,4.149,4.04,39.652,1371.215
Cheal-B8,Clean,1459.078,8.5,10.103,2.461,0.056,96.217,120.456,0.33,3.443,4.754,4.137,4.04,40.521,1371.366
Cheal-B8,Clean,1459.23,8.5,10.091,2.459,0.053,95.77,115.076,0.328,3.416,5.031,4.388,4.285,39.804,1371.515
Cheal-B8,Clean,1459.382,8.5,9.606,2.463,0.054,95.566,113.278,0.323,3.4,5.54,4.829,4.651,38.821,1371.664
Cheal-B8,Clean,1459.535,8.5,9.521,2.47,0.059,95.187,114.114,0.308,3.41,4.992,4.363,4.224,38.213,1371.815
Cheal-B8,Clean,1459.687,8.5,9.475,2.473,0.059,95.915,119.127,0.322,3.427,4.835,4.235,4.045,37.621,1371.967
Cheal-B8,Clean,1459.84,8.5,9.479,2.473,0.056,96.65,118.231,0.31,3.439,4.848,4.245,4.063,37.392,1372.12
Cheal-B8,Clean,1459.992,8.5,9.498,2.478,0.056,97.347,119.187,0.316,3.448,4.66,4.08,3.923,36.029,1372.272
Cheal-B8,Clean,1460.144,8.5,9.536,2.479,0.056,98.01,121.455,0.303,3.46,4.566,3.996,3.851,33.566,1372.424
Cheal-B8,Clean,1460.297,8.5,9.459,2.469,0.046,98.135,122.954,0.32,3.448,4.455,3.893,3.777,31.921,1372.577
Cheal-B8,Clean,1460.449,8.5,9.398,2.445,0.027,98.299,124.387,0.324,3.399,4.451,3.89,3.794,31.212,1372.729
Cheal-B8,Clean,1460.602,8.5,9.363,2.429,0.011,97.541,120.694,0.32,3.317,4.438,3.888,3.78,30.712,1372.882
Cheal-B8,Clean,1460.754,8.5,9.267,2.427,0.005,96.325,123.439,0.309,3.256,4.619,4.072,3.939,30.15,1373.034
Cheal-B8,Clean,1460.906,8.5,9.213,2.434,0.004,95.73,119.978,0.312,3.208,4.595,4.067,3.928,29.333,1373.186
Cheal-B8,Clean,1461.059,8.5,9.19,2.44,0.004,95.657,122.954,0.312,3.2,4.644,4.127,3.959,28.867,1373.339
Cheal-B8,Clean,1461.211,8.5,9.166,2.427,0.001,96.258,121.507,0.32,3.205,4.768,4.232,3.984,28.579,1373.491
Cheal-B8,Clean,1461.364,8.5,9.136,2.424,0.002,87.759,124.611,0.335,3.241,4.824,4.285,4.041,27.975,1373.644
Cheal-B8,Clean,1461.516,8.5,9.074,2.43,0.007,85.957,122.581,0.324,3.311,5.35,4.754,4.503,27.199,1373.796
Cheal-B8,Clean,1461.668,8.5,8.935,2.455,0.016,85.022,121.522,0.301,3.369,5.638,4.996,4.717,26.325,1373.945
Cheal-B8,Clean,1461.821,8.5,8.947,2.455,0.016,84.543,122.596,0.29,3.379,4.548,4.023,3.841,25.75,1374.095
Cheal-B8,Clean,1461.973,8.5,9.02,2.454,0.022,93.532,119.746,0.316,3.366,4.657,4.109,3.885,25.392,1374.244
Cheal-B8,Clean,1462.126,8.5,9.028,2.445,0.026,94.308,118.672,0.335,3.362,4.758,4.211,3.996,25.017,1374.396
Cheal-B8,Clean,1462.278,8.5,8.993,2.456,0.037,96.334,113.778,0.337,3.399,4.678,4.167,3.999,24.957,1374.548
Cheal-B8,Clean,1462.43,8.5,8.82,2.462,0.04,96.798,114.837,0.322,3.42,4.724,4.221,4.036,24.771,1374.7
Cheal-B8,Clean,1462.583,8.5,8.843,2.469,0.042,97.072,117.419,0.322,3.421,4.71,4.217,3.991,25.362,1374.853
Cheal-B8,Clean,1462.735,8.5,8.743,2.475,0.04,97.161,119.329,0.316,3.394,4.665,4.175,3.952,25.858,1375.005
Cheal-B8,Clean,1462.888,8.5,8.766,2.473,0.029,95.602,118.612,0.318,3.348,4.874,4.362,4.121,25.172,1375.158
Cheal-B8,Clean,1463.04,8.5,8.796,2.469,0.012,95.875,118.06,0.318,3.301,4.935,4.39,4.206,24.192,1375.31
Cheal-B8,Clean,1463.192,8.5,8.804,2.465,0.002,95.278,119.373,0.323,3.268,5.029,4.413,4.266,23.525,1375.462
Cheal-B8,Clean,1463.345,8.5,8.812,2.466,0,94.31,122.955,0.313,3.263,4.959,4.32,4.187,22.375,1375.615
Cheal-B8,Clean,1463.497,8.5,8.812,2.469,0.002,90.161,122.164,0.3,3.304,4.838,4.218,4.104,20.723,1375.767
Cheal-B8,Clean,1463.65,8.5,8.785,2.49,0.001,85.661,120.015,0.288,3.376,4.952,4.319,4.158,23.237,1375.92
Cheal-B8,Clean,1463.802,8.5,8.681,2.517,-0.001,83.152,115.001,0.265,3.497,5.814,5.076,4.711,22.642,1376.072
Cheal-B8,Clean,1463.954,8.5,8.581,2.53,-0.004,78.105,111.256,0.25,3.617,5.91,5.199,4.746,21.317,1376.224
Cheal-B8,Clean,1464.107,8.5,8.658,2.512,-0.007,80.537,110.211,0.245,3.669,7.777,6.917,6.191,20.082,1376.375
Cheal-B8,Clean,1464.259,8.5,8.511,2.484,-0.006,85.867,106.988,0.246,3.553,9.932,8.892,7.77,20.821,1376.524
Cheal-B8,Clean,1464.412,8.5,8.392,2.461,-0.001,90.709,104.004,0.247,3.354,5.609,4.948,4.533,23.6,1376.674
Cheal-B8,Clean,1464.564,8.5,8.403,2.441,0.002,96.679,105.407,0.256,3.173,4.38,3.777,3.562,23.219,1376.824
Cheal-B8,Clean,1464.716,8.5,8.357,2.431,0.005,96.826,110.42,0.266,3.131,4.23,3.594,3.515,22.813,1376.976
Cheal-B8,Clean,1464.869,8.5,8.38,2.435,0.012,95.619,118.045,0.287,3.175,4.388,3.706,3.797,22.163,1377.129
Cheal-B8,Clean,1465.021,8.5,8.473,2.448,0.018,94.057,120.075,0.279,3.257,4.41,3.716,3.829,22.7,1377.281
Cheal-B8,Clean,1465.174,8.5,8.542,2.45,0.017,93.627,120.672,0.284,3.295,4.448,3.754,3.705,24.488,1377.434
Cheal-B8,Clean,1465.326,8.5,8.612,2.473,0.015,89.622,116.419,0.261,3.321,4.908,4.183,3.91,24.188,1377.586
Cheal-B8,Clean,1465.478,8.5,8.6,2.519,0.02,81.647,110.57,0.234,3.361,9.165,7.93,6.873,23.167,1377.738
Cheal-B8,Clean,1465.631,8.5,8.6,2.559,0.031,76.134,103.049,0.205,3.411,24.384,21.065,16.615,25.25,1377.891
Cheal-B8,Clean,1465.783,8.5,8.496,2.559,0.042,77.377,98.841,0.206,3.42,12.426,10.691,9.145,25.504,1378.043
Cheal-B8,Clean,1465.936,8.5,8.496,2.519,0.049,84.666,104.616,0.234,3.383,5.07,4.345,4.011,24.8,1378.196
Cheal-B8,Clean,1466.088,8.5,8.473,2.482,0.051,91.438,109.271,0.278,3.346,4.535,3.871,3.665,24.4,1378.348
Cheal-B8,Clean,1466.24,8.5,8.531,2.455,0.045,95.696,114.285,0.304,3.335,4.371,3.724,3.606,24.183,1378.5
Cheal-B8,Clean,1466.393,8.5,8.581,2.441,0.037,96.51,112.83,0.312,3.342,4.253,3.624,3.539,24.121,1378.653
Cheal-B8,Clean,1466.545,8.5,8.612,2.436,0.034,96.725,118.56,0.31,3.351,4.299,3.668,3.5,23.429,1378.804
Cheal-B8,Clean,1466.698,8.5,8.646,2.436,0.036,97.12,123.574,0.307,3.347,4.274,3.678,3.433,22.579,1378.954
Cheal-B8,Clean,1466.85,8.5,8.673,2.444,0.038,97.408,127.133,0.283,3.345,4.307,3.744,3.433,21.805,1379.103
Cheal-B8,Clean,1467.002,8.5,8.704,2.447,0.035,97.622,126.536,0.297,3.338,4.357,3.852,3.44,20.583,1379.252
Cheal-B8,Clean,1467.155,8.5,8.758,2.439,0.025,97.943,124.745,0.297,3.316,4.397,3.867,3.427,19.175,1379.405
Cheal-B8,Clean,1467.307,8.5,8.804,2.431,0.026,97.757,122.753,0.297,3.315,4.396,3.839,3.431,19.016,1379.557
Cheal-B8,Clean,1467.46,8.5,8.843,2.426,0.031,97.528,120.127,0.284,3.323,4.428,3.838,3.445,21.413,1379.71
Cheal-B8,Clean,1467.612,8.5,8.75,2.428,0.048,97.325,123.708,0.293,3.361,4.49,3.858,3.464,23.158,1379.862
Cheal-B8,Clean,1467.764,8.5,8.658,2.429,0.055,97.173,124.155,0.309,3.367,4.385,3.74,3.371,22.983,1380.014
Cheal-B8,Clean,1467.917,8.5,8.65,2.429,0.054,97.376,124.872,0.328,3.346,4.348,3.688,3.326,21.696,1380.167
Cheal-B8,Clean,1468.069,8.5,8.716,2.432,0.043,97.386,121.172,0.334,3.302,4.299,3.63,3.28,20.711,1380.319
Cheal-B8,Clean,1468.222,8.5,8.75,2.428,0.029,97.689,120.5,0.345,3.273,4.334,3.652,3.318,20.3,1380.472
Cheal-B8,Clean,1468.374,8.5,8.812,2.432,0.023,98.027,120.347,0.345,3.289,4.417,3.721,3.396,20.758,1380.624
Cheal-B8,Clean,1468.526,8.5,8.881,2.438,0.02,97.977,119.906,0.353,3.309,4.5,3.789,3.472,20.961,1380.776
Cheal-B8,Clean,1468.679,8.5,8.97,2.443,0.02,97.945,118.302,0.342,3.314,4.475,3.768,3.486,20.754,1380.929
Cheal-B8,Clean,1468.831,8.5,8.97,2.445,0.019,97.704,125.38,0.319,3.293,4.418,3.717,3.457,20.467,1381.081
Cheal-B8,Clean,1468.984,8.5,8.981,2.449,0.022,97.546,124.036,0.307,3.274,4.351,3.646,3.417,20.263,1381.234
Cheal-B8,Clean,1469.136,8.5,9.005,2.444,0.019,97.77,123.201,0.292,3.239,4.546,3.792,3.547,19.801,1381.383
Cheal-B8,Clean,1469.288,8.5,9.074,2.435,0.014,98.02,117.471,0.301,3.202,4.545,3.758,3.527,19.508,1381.532
Cheal-B8,Clean,1469.441,8.5,9.074,2.419,0.008,97.891,118.299,0.324,3.188,4.639,3.825,3.581,19.546,1381.682
Cheal-B8,Clean,1469.593,8.5,9.097,2.421,0.015,97.726,120.686,0.337,3.234,4.612,3.791,3.535,19.352,1381.833
Cheal-B8,Clean,1469.746,8.5,9.074,2.43,0.028,97.501,115.315,0.331,3.308,4.466,3.685,3.424,18.979,1381.986
Cheal-B8,Clean,1469.898,8.5,9.005,2.434,0.037,97.217,116.837,0.33,3.352,4.525,3.719,3.418,18.633,1382.138
Cheal-B8,Clean,1470.05,8.5,8.997,2.439,0.038,97.124,114.449,0.321,3.349,4.599,3.773,3.441,18.527,1382.29
Cheal-B8,Clean,1470.203,8.5,8.901,2.439,0.036,97.191,118.985,0.318,3.312,4.585,3.763,3.413,18.208,1382.443
Cheal-B8,Clean,1470.355,8.5,8.912,2.437,0.037,97.035,116.523,0.295,3.275,4.545,3.729,3.358,17.763,1382.595
Cheal-B8,Clean,1470.508,8.5,8.924,2.427,0.037,97.343,120.463,0.299,3.247,4.59,3.764,3.363,17.211,1382.748
Cheal-B8,Clean,1470.66,8.5,8.943,2.418,0.033,97.464,118.791,0.304,3.24,4.534,3.738,3.323,16.417,1382.9
Cheal-B8,Clean,1470.812,8.5,9.051,2.417,0.031,97.174,120.022,0.322,3.246,4.518,3.732,3.313,15.422,1383.052
Cheal-B8,Clean,1470.965,8.5,9.155,2.422,0.036,97.171,121.216,0.337,3.264,4.556,3.774,3.331,14.375,1383.205
Cheal-B8,Clean,1471.117,8.5,9.074,2.423,0.044,97.48,121.216,0.33,3.267,4.558,3.79,3.337,15.031,1383.357
Cheal-B8,Clean,1471.27,8.5,9.151,2.419,0.047,97.21,119.015,0.325,3.257,4.436,3.698,3.235,12.95,1383.51
Cheal-B8,Clean,1471.422,8.5,9.143,2.419,0.05,97.378,113.86,0.312,3.247,4.526,3.752,3.224,9.825,1383.662
Cheal-B8,Clean,1471.574,8.5,9.074,2.423,0.057,97.627,117.322,0.299,3.26,4.647,3.859,3.283,13.531,1383.814
Cheal-B8,Clean,1471.727,8.5,9.128,2.431,0.069,97.693,118.739,0.298,3.294,4.651,3.862,3.271,13.887,1383.967
Cheal-B8,Clean,1471.879,8.5,9.22,2.432,0.079,97.956,121.388,0.316,3.333,4.477,3.723,3.157,13.113,1384.119
Cheal-B8,Clean,1472.032,8.5,9.351,2.432,0.079,98.026,118.642,0.323,3.355,4.537,3.776,3.192,12.539,1384.271
Cheal-B8,Clean,1472.184,8.5,9.479,2.436,0.078,97.931,118.642,0.315,3.372,4.562,3.794,3.216,11.721,1384.42
Cheal-B8,Clean,1472.336,8.5,9.544,2.438,0.074,97.829,120.075,0.321,3.378,4.547,3.792,3.237,11.152,1384.569
Cheal-B8,Clean,1472.489,8.5,9.583,2.442,0.075,98.039,125.685,0.32,3.385,4.595,3.829,3.276,9.933,1384.719
Cheal-B8,Clean,1472.641,8.5,9.606,2.442,0.073,97.934,123.335,0.327,3.386,4.668,3.897,3.384,8.719,1384.871
Cheal-B8,Clean,1472.794,8.5,9.374,2.437,0.065,97.985,120.709,0.316,3.377,4.657,3.89,3.37,7.208,1385.024
Cheal-B8,Clean,1472.946,8.5,9.201,2.435,0.058,97.649,117.508,0.313,3.376,4.574,3.814,3.334,5.129,1385.176
Cheal-B8,Clean,1473.098,8.5,9.089,2.434,0.058,97.29,118.56,0.316,3.368,4.546,3.782,3.318,3.941,1385.328
Cheal-B8,Clean,1473.251,8.5,8.981,2.44,0.069,97.728,117.724,0.324,3.375,4.55,3.785,3.333,10.779,1385.481
Cheal-B8,Clean,1473.403,8.5,8.97,2.443,0.077,97.645,117.948,0.326,3.371,4.462,3.707,3.288,13.617,1385.633
Cheal-B8,Clean,1473.556,8.5,8.912,2.437,0.073,98.008,119.859,0.33,3.358,4.461,3.699,3.275,13.02,1385.786
Cheal-B8,Clean,1473.708,8.5,8.866,2.429,0.061,98.053,120.694,0.33,3.319,4.5,3.723,3.305,11.883,1385.938
Cheal-B8,Clean,1473.86,8.5,8.866,2.421,0.047,97.719,120.246,0.312,3.267,4.506,3.726,3.325,10.633,1386.09
Cheal-B8,Clean,1474.013,8.5,8.901,2.419,0.035,98.093,117.739,0.31,3.224,4.512,3.736,3.361,9.721,1386.243
Cheal-B8,Clean,1474.165,8.5,8.935,2.415,0.022,97.894,120.605,0.29,3.203,4.525,3.752,3.388,9.071,1386.395
Cheal-B8,Clean,1474.318,8.5,9.005,2.424,0.018,97.811,119.493,0.289,3.22,4.575,3.798,3.442,8.15,1386.548
Cheal-B8,Clean,1474.47,8.5,9.005,2.419,0.013,97.732,122.171,0.299,3.235,4.538,3.773,3.463,6.925,1386.7
Cheal-B8,Clean,1474.622,8.5,9.005,2.422,0.013,97.595,123.842,0.311,3.248,4.459,3.702,3.424,11.142,1386.852
Cheal-B8,Clean,1474.775,8.5,8.912,2.414,0.008,97.558,127.528,0.316,3.217,4.455,3.701,3.424,12.113,1387.005
Cheal-B8,Clean,1474.927,8.5,8.912,2.424,0.01,97.689,128.431,0.305,3.199,4.485,3.726,3.437,13.117,1387.157
Cheal-B8,Clean,1475.08,8.5,8.901,2.421,0.009,97.657,129.744,0.308,3.178,4.334,3.605,3.328,12.799,1387.31
Cheal-B8,Clean,1475.232,8.5,8.924,2.417,0.008,97.591,125.342,0.316,3.203,4.483,3.734,3.426,12.004,1387.462
Cheal-B8,Clean,1475.384,8.5,8.901,2.417,0.008,97.57,122.239,0.318,3.244,4.483,3.738,3.434,11.083,1387.614
Cheal-B8,Clean,1475.537,8.5,8.927,2.425,0.013,97.389,117.344,0.308,3.274,4.407,3.675,3.379,10.396,1387.766
Cheal-B8,Clean,1475.689,8.5,8.889,2.433,0.02,97.517,117.225,0.291,3.261,4.369,3.639,3.341,9.754,1387.915
Cheal-B8,Clean,1475.842,8.5,8.758,2.42,0.018,98.005,117.907,0.306,3.203,4.387,3.649,3.344,8.906,1388.065
Cheal-B8,Clean,1475.994,8.5,8.681,2.403,0.013,98.441,116.116,0.311,3.167,4.348,3.612,3.308,7.921,1388.214
Cheal-B8,Clean,1476.146,8.5,8.704,2.391,0.007,98.732,115.639,0.327,3.175,4.287,3.572,3.257,7.071,1388.366
Cheal-B8,Clean,1476.299,8.5,8.658,2.392,0.005,98.621,117.105,0.322,3.185,4.346,3.609,3.275,6.229,1388.519
Cheal-B8,Clean,1476.451,8.5,8.739,2.4,0.004,98.233,119.373,0.322,3.177,4.331,3.613,3.273,5.35,1388.671
Cheal-B8,Clean,1476.604,8.5,8.796,2.402,0.001,97.933,123.432,0.323,3.16,4.359,3.655,3.312,4.804,1388.824
Cheal-B8,Clean,1476.756,8.5,8.889,2.405,0.001,97.941,122.477,0.321,3.152,4.484,3.775,3.427,4.237,1388.976
Cheal-B8,Clean,1476.908,8.5,8.981,2.412,0.003,97.906,120.567,0.323,3.178,4.447,3.76,3.411,3.671,1389.128
Cheal-B8,Clean,1477.061,8.5,9.012,2.421,0.008,97.974,115.195,0.32,3.193,4.34,3.673,3.332,3.067,1389.281
Cheal-B8,Clean,1477.213,8.5,9.059,2.42,0.01,98.105,115.323,0.314,3.207,4.329,3.661,3.334,2.125,1389.433
Cheal-B8,Clean,1477.366,8.5,9.062,2.412,0.009,98.281,115.801,0.323,3.2,4.382,3.702,3.38,1.242,1389.586
Cheal-B8,Clean,1477.518,8.5,8.943,2.408,0.007,98.445,117.114,0.338,3.201,4.39,3.704,3.372,0.625,1389.738
Cheal-B8,Clean,1477.67,8.5,9.012,2.405,0.006,98.275,117.941,0.342,3.208,4.487,3.782,3.412,-0.008,1389.89
Cheal-B8,Clean,1477.823,8.5,9.105,2.405,0.008,98.338,121.642,0.334,3.199,4.512,3.804,3.432,-0.063,1390.043
Cheal-B8,Clean,1477.975,8.5,9.028,2.396,0.007,98.243,123.987,0.339,3.169,4.558,3.834,3.442,-0.196,1390.195
Cheal-B8,Clean,1478.128,8.5,9.039,2.402,0.009,98.169,125.897,0.319,3.158,4.516,3.808,3.421,-1.254,1390.348
Cheal-B8,Clean,1478.28,8.5,9.097,2.41,0.01,98.072,125.538,0.297,3.183,4.493,3.796,3.404,-2.621,1390.5
Cheal-B8,Clean,1478.432,8.5,9.143,2.424,0.013,97.796,124.268,0.29,3.211,4.457,3.77,3.386,-3.969,1390.652
Cheal-B8,Clean,1478.585,8.5,9.12,2.419,0.01,97.581,124.268,0.291,3.202,4.357,3.717,3.351,-5.762,1390.805
Cheal-B8,Clean,1478.737,8.5,9.051,2.406,0.004,97.507,123.611,0.296,3.183,4.392,3.76,3.37,-8.071,1390.957
Cheal-B8,Clean,1478.89,8.5,9.082,2.397,0,96.904,123.014,0.312,3.163,4.389,3.769,3.395,-11.837,1391.11
Cheal-B8,Clean,1479.042,8.5,8.958,2.4,0.001,96.362,123.611,0.338,3.183,4.385,3.743,3.386,-15.867,1391.262
Cheal-B8,Clean,1479.194,8.5,8.897,2.41,0.005,96.398,122.478,0.324,3.209,4.449,3.771,3.436,-20.396,1391.414
Cheal-B8,Clean,1479.347,8.5,8.866,2.425,0.013,95.966,129.716,0.314,3.273,4.385,3.704,3.407,-26.634,1391.567
Cheal-B8,Clean,1479.499,8.5,8.889,2.439,0.02,96.087,123.27,0.28,3.327,4.361,3.675,3.431,-33.308,1391.719
Cheal-B8,Clean,1479.652,8.5,8.85,2.442,0.02,95.364,121.121,0.276,3.338,4.403,3.704,3.468,-13.358,1391.869
Cheal-B8,Clean,1479.804,8.5,8.82,2.454,0.02,91.32,110.301,0.268,3.365,4.4,3.701,3.423,10.075,1392.018
Cheal-B8,Clean,1479.956,8.5,8.82,2.49,0.033,86.185,112.569,0.245,3.45,4.976,4.182,3.829,13.504,1392.167
Cheal-B8,Clean,1480.109,8.5,8.958,2.539,0.057,85.512,112.399,0.241,3.581,8.647,7.249,6.338,14.896,1392.319
Cheal-B8,Clean,1480.261,8.5,8.904,2.545,0.067,87.542,114.667,0.262,3.615,7.73,6.49,5.703,14.516,1392.471
Cheal-B8,Clean,1480.414,8.5,8.785,2.503,0.056,93.921,118.606,0.304,3.503,4.548,3.824,3.521,13.408,1392.624
Cheal-B8,Clean,1480.566,8.5,8.704,2.446,0.035,96.167,122.716,0.309,3.327,4.334,3.643,3.392,12.308,1392.776
Cheal-B8,Clean,1480.718,8.5,8.727,2.412,0.018,96.322,125.342,0.308,3.182,4.406,3.7,3.477,11.538,1392.928
Cheal-B8,Clean,1480.871,8.5,8.75,2.406,0.013,96.655,125.82,0.322,3.131,4.423,3.716,3.463,10.833,1393.081
Cheal-B8,Clean,1481.023,8.5,8.82,2.416,0.013,96.668,121.283,0.337,3.153,4.37,3.683,3.395,10.379,1393.233
Cheal-B8,Clean,1481.176,8.5,8.877,2.419,0.013,96.869,118.657,0.322,3.2,4.428,3.753,3.415,9.921,1393.386
Cheal-B8,Clean,1481.328,8.5,9.016,2.426,0.017,96.705,115.673,0.307,3.246,4.454,3.807,3.437,9.533,1393.538
Cheal-B8,Clean,1481.48,8.5,9.059,2.424,0.015,96.712,120.209,0.312,3.249,4.37,3.764,3.391,9.355,1393.69
Cheal-B8,Clean,1481.633,8.5,9.005,2.429,0.015,96.761,122.798,0.328,3.249,4.392,3.794,3.416,8.663,1393.843
Cheal-B8,Clean,1481.785,8.5,9.02,2.428,0.01,96.538,121.485,0.332,3.242,4.462,3.844,3.463,7.896,1393.995
Cheal-B8,Clean,1481.938,8.5,9.028,2.428,0.01,96.43,119.336,0.32,3.238,4.501,3.864,3.489,7.475,1394.148
Cheal-B8,Clean,1482.09,8.5,9.097,2.424,0.008,96.315,117.941,0.319,3.208,4.495,3.863,3.489,7.4,1394.3
Cheal-B8,Clean,1482.242,8.5,9.166,2.416,0.007,96.125,119.493,0.308,3.171,4.445,3.826,3.47,6.933,1394.452
Cheal-B8,Clean,1482.395,8.5,9.19,2.422,0.011,96.23,116.866,0.309,3.186,4.479,3.857,3.523,6.492,1394.605
Cheal-B8,Clean,1482.547,8.5,9.22,2.428,0.017,96.379,120.209,0.291,3.236,4.426,3.812,3.526,6.075,1394.757
Cheal-B8,Clean,1482.7,8.5,9.282,2.423,0.016,96.353,121.164,0.309,3.267,4.413,3.807,3.53,5.567,1394.91
Cheal-B8,Clean,1482.852,8.5,9.282,2.409,0.01,96.337,123.193,0.334,3.26,4.334,3.744,3.481,5.043,1395.062
Cheal-B8,Clean,1483.004,8.5,9.19,2.399,0.004,96.041,121.761,0.347,3.218,4.418,3.822,3.559,4.213,1395.214
Cheal-B8,Clean,1483.157,8.5,9.19,2.4,0.003,95.903,119.373,0.351,3.187,4.574,3.959,3.685,3.708,1395.364
